dmist,dmist_slot,D.Mist,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10
dmist,officer_slot,D.Mist,11,302,880,245,3,75,26,0,0,2,2,60,12,2,4,11
dmist,octomamm_slot,D.Mist,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,10
dmist,antlion_slot,D.Mist,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,2
dmist,mombomb_slot,D.Mist,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,5
dmist,fabulgauntlet_slot,D.Mist,15,1880,5590,1425,3,90,36,0,0,2,3,60,11,6,9,15
dmist,milon_slot,D.Mist,15,2780,3800,3300,1,75,19,0,0,2,0,0,0,8,8,14
dmist,milonz_slot,D.Mist,15,3000,4000,3000,3,99,44,0,0,1,6,40,22,9,9,31
dmist,mirrorcecil_slot,D.Mist,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,17
dmist,karate_slot,D.Mist,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,31
dmist,guard_slot,D.Mist,18,400,1440,1000,3,99,46,0,0,1,3,40,14,11,14,26
dmist,baigan_slot,D.Mist,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9
dmist,kainazzo_slot,D.Mist,16,4000,5500,4000,3,99,44,0,0,2,10,50,48,15,15,29
dmist,darkelf_slot,D.Mist,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,10,10,15
dmist,magus_slot,D.Mist,16,9000,9000,9000,5,80,60,0,0,2,3,60,11,7,7,11
dmist,valvalis_slot,D.Mist,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,63
dmist,calbrena_slot,D.Mist,47,8212,21000,8000,7,80,90,0,0,2,6,60,25,10,10,41
dmist,golbez_slot,D.Mist,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1
dmist,lugae_slot,D.Mist,25,18943,26020,11000,6,99,86,0,0,1,0,0,0,27,27,7
dmist,darkimp_slot,D.Mist,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,16
dmist,kingqueen_slot,D.Mist,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,15
dmist,rubicant_slot,D.Mist,50,25200,25000,7000,7,80,88,0,0,1,8,80,37,38,38,16
dmist,evilwall_slot,D.Mist,37,19000,23000,8000,6,90,84,0,0,2,7,80,29,66,66,79
dmist,asura_slot,D.Mist,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69
